Nest,Observed,Species,PIT,AE1,LFF,AE2,RFF,AE3,CNT,CNN,CW,SNT,SNN,SW,Biopsy,Incubation,Rel_Eggs,Eggs_Taken,Hatched,Unhatched,Live,Dead,Pipped,Comments,time,hatchdate,date,hatchsucc,emergencesucc,disVeg,disHT,final_lat,final_long,final_access,treatment,total_eggs,orig_lat,orig_long,reloc_lat,reloc_long,reloc_access,access,orig_beach_side,reloc_beach_side,tags,returning_turtle,disHT2,disVeg2,dna_id,prevtags,first_action,exit_time
28,N,Cc,,E,,,,,,,,,,,N,48,105,1,93,6,3,1,1,"Elena, Nested on Holden twice and Ocean Isle once",2:30:00 AM,29JUL2015,11JUN2015,92%,88%,65.00,3.50,33.8612600,-78.006820,11L,Y,101,33.8612600,-78.007120,33.8612600,-78.006820,11L,11L,,,,,42.80,18.00,CC004980,,,
29,Y,Cc,982000167825352,A,TTL469,A,TTL471,A,95.5,93,91.5,88.5,87,73,Y,55,139,1,73,47,0,0,1,"Nested on Cape Lookout once, Cape Hatteras twice, New turtle",2:00:00 AM,07AUG2015,13JUN2015,60%,60%,13.50,6.20,33.8475000,-77.959972,39L,Y,122,33.8475000,-77.959630,33.8475000,-77.959972,39L,42R,,,,,21.00,3.00,CC008122,,,
30,Y,Cc,,,,,,,,,,,,,Y,47,126,6,101,18,11,0,1,"Nested in Cape Lookout, Debidue Beach, and BHI twice, Nested on Cape Lookout and Debidue",5:00:00 AM,31JUL2015,13JUN2015,80%,71%,10.00,0.00,33.8481300,-77.959980,42L,Y,126,33.8481300,-77.959980,33.8481300,-77.959980,42L,42R,,,,,7.50,0.00,CC008124,,,
31,N,Cc,,E,,,,,,,,,,,N,56,,1,145,5,12,0,2,Billie,4:20:00 AM,08AUG2015,13JUN2015,95%,87%,1.00,21.20,33.8474400,-77.959980,42R,N,153,33.8474400,-77.959980,,,,42R,,,,,,,CC000600,,,
32,Y,Cc,928000167774815,A,TTL487,,TTL484,,100,99,92,,,,Y,50,121,1,97,5,6,0,4,"Luna, Nested on FF three times",11:45:00 PM,03AUG2015,14JUN2015,91%,85%,2.50,0.00,33.8493900,-77.959980,42R,Y,107,33.8493900,-77.959980,33.8493900,-77.959980,42R,42L,,,,,10.00,9.70,CC009003,,,
33,Y,Cc,982000167827553,A,TTL486,A,TTL468,A,96.5,98,91,92,91,70,Y,53,122,1,101,5,0,1,2,Light Box #21,9:45:00 PM,07AUG2015,15JUN2015,93%,92%,0.00,7.40,33.8455800,-77.969280,35L,Y,109,33.8455800,-77.965170,33.8455800,-77.969280,35L,36L,,,,,25.00,1.00,CC000598,,,
34,Y,Cc,4A602F5518,E,TTL499,E,UUT727,E,111,109,100,102,100,74,Y,47,146,1,115,15,24,1,9,"Ann, 2nd nest of the season! (BHI #12)",2:35:00 AM,02AUG2015,15JUN2015,82%,64%,0.00,1.00,33.8469400,-77.972276,35R,Y,140,33.8469400,-77.964100,33.8469400,-77.972276,35R,36L,,,,,11.00,0.00,CC000597,"UUT728, UUT727, UUT717, UUT626",,
35,Y,Cc,47090F520F,E,TTL475,A,TTL562,E,100,98,90.5,93,91,68.5,Y,51,118,1,110,3,17,0,0,"Lee, 2nd nest of season! (BHI #8), lots of algae, barnacles on head, tip scale 2 on LFF coming off, pit tag: right side",10:00:00 PM,06AUG2015,16JUN2015,96%,82%,13.90,5.40,33.8497480,-77.960043,42R,Y,114,-33.505900,-77.573570,33.8497480,-77.960043,42R,,,,,,19.30,0.00,CC004967,TTL571,,
36,Y,Cc,42323E6349,E,TTL497,,RRZ576,E,111.2,110,102,103,101,82,Y,54,,1,82,44,3,1,7,"Gam Gam, 2nd nest of season! (BHI #14)",1:20:00 AM,09AUG2015,16JUN2015,61%,58%,14.00,10.00,33.8464700,-77.959890,42R,N,134,33.8464700,-77.959890,,,,42R,,,,,,,CC003293,"QQR548, QQR545, QQR641, SSN087, RRE101, RRE576, RRE573, RRZ079, RRZ086, UUT698",,
37,N,Cc,,E,,,,,,,,,,,N,50,116,1,102,8,1,0,1,Shellby,2:01:00 AM,05AUG2015,16JUN2015,91%,90%,37.30,4.00,33.8462350,-77.959963,39L,Y,112,33.8462350,-77.959740,33.8462350,-77.959963,39L,39R,,,,,16.50,9.10,CC008109,,,
38,Y,Cc,4413160215,E,,E,TTL496,E,116,115,101,107,105,79,Y,51,147,1,112,31,12,0,1,"THOMASINA, dented shell, looks like it had been repaired after being broken or bitten, 2nd nest of season (BHI #18), Nesting since 2002, 22nd nest on BHI, LFF tag: XXM63",1:24:00 AM,07AUG2015,17JUN2015,77%,69%,-1.00,4.00,33.8453360,-77.968502,36R,Y,145,33.8453360,-77.968590,33.8453360,-77.968502,36R,36R,,,,,18.10,11.90,CC003328,"XXM637, XXM636, RRE203, M367, RRZ520, RRZ587, RRZ256, RRZ253, TTL561, 4253322111",,
39,Y,Cc,4B1C7E5236,E,UUT832,A,UUT772,E,,,,,,,Y,53,,1,79,2,1,0,3,"Shelley, 2nd nest of the season! (BHI #13), Temperature logger #22",3:00:00 AM,09AUG2015,17JUN2015,93%,92%,4.00,13.00,33.8464000,-77.971000,34S,N,85,33.8464000,-77.971000,,,,34S,,,,,,,CC000604,"TTL570, TTL560, UUT790, UUT772",,
40,Y,Cc,982000167841322,A,UUT627,A,UUT829,A,,,,,,,Y,52,108,1,95,12,0,0,1,"Really didn’t like flipper tags, crawled away quickly , Nested on Caswell Beach 4 times, New turtle",1:55:00 AM,10AUG2015,19JUN2015,87%,87%,125.00,3.00,33.8609710,-78.006748,13L,Y,109,33.8609710,-78.009250,33.8609710,-78.006748,13L,11L,,,,,50.00,40.00,CC002256,,,
41,N,Cc,,E,,,,,,,,,,,N,51,104,1,85,5,5,0,1,"Mary jane, Could not patrol because of storm, nest found in morning",8:15:00 AM,10AUG2015,20JUN2015,92%,87%,,,33.8472500,-77.960020,39L,Y,92,33.8472500,-77.959830,33.8472500,-77.960020,39L,39L,,,,,,,CC003291,,,
42,Y,Cc,,,RRZ280,E,,E,93,92,87,,,,N,51,106,1,77,25,2,0,1,RFF tag: RRZ27,12:45:00 PM,11AUG2015,21JUN2015,74%,72%,6.00,2.00,33.8479140,-77.974786,32L,Y,104,33.8479140,-77.974970,33.8479140,-77.974786,32L,32L,,,,,7.00,1.00,CC008110,,,
43,Y,Cc,4C133A0712,E,UUT830,A,UUT880,A,106,104,98,96,95,76,Y,50,141,1,133,1,49,1,8,,9:30:00 PM,11AUG2015,22JUN2015,93%,58%,0.00,0.00,33.8464760,-77.971171,35R,Y,143,33.8464760,-77.965220,33.8464760,-77.971171,35R,36L,,,,,10.00,0.50,CC003448,,,
44,N,Cc,,E,,,,,,,,,,,N,50,129,2,105,5,20,2,8,Persephone/Georgina,12:40:00 AM,11AUG2015,22JUN2015,88%,69%,122.00,5.00,33.8570600,-78.002257,15L,Y,120,33.8570600,-78.002250,33.8570600,-78.002257,15L,15L,,,,,,,CC004965,,,
45,Y,Cc,42555D1E52,E,TTL463,E,TTL408,E,,,,96,96,,Y,72,,1,0,112,0,0,0,"Nested really fast, didn’t have time to do all measurements",10:36:00 PM,,23JUN2015,0%,0%,32.50,17.00,33.8498060,-77.981611,27R,N,113,33.8498060,-77.981611,,,,27R,,,,,,,CC003289,,,
46,N,Cc,,E,,,,,,,,,,,N,50,,1,139,9,1,1,0,"Billie, Could not patrol for half a night because of storm",3:30:00 AM,14AUG2015,25JUN2015,93%,92%,-2.00,14.00,33.8480930,-77.975182,32L,N,149,33.8480930,-77.975182,,,,32L,,,,,,,CC000600,,,
47,N,Cc,,,,,,,,,,,,,N,51,70,1,48,19,0,0,1,Could not patrol for half a night because of storm,4:00:00 AM,15AUG2015,25JUN2015,70%,70%,100.00,2.00,33.8599980,-78.005691,13R,Y,69,33.8599980,-77.005920,33.8599980,-78.005691,13R,13L,,,,,,,CC005847,,,
48,Y,Cc,982000167829931,A,,,TTL484,A,,,,99,98,91,Y,54,,1,100,4,0,0,0,"Luna, Nested on FF three times",12:40:00 AM,19AUG2015,26JUN2015,95%,95%,8.50,6.50,33.8486000,-77.959969,42R,N,105,33.8486000,-77.959969,,,,42R,,,,,,,CC009003,"928000167774815, TTL487",,
49,Y,Cc,982000167829490,A,UUT827,A,TTL479,A,92,91,94,,,,Y,73,,1,0,116,0,0,0,"New turtle, Nested on Cape Lookout and Debidue",3:40:00 AM,,26JUN2015,0%,0%,15.00,8.50,33.8483030,-77.959889,42R,N,117,33.8483030,-77.959889,,,,42R,,,,,,,CC008124,,,
50,Y,Cc,4236293973,E,,E,,,,,,,,,N,52,,1,92,6,5,0,0,"Shellby, Storm washed out scarp on 8/4, nest became exposed - some eggs lost, the majority were relocated further back",5:00:00 AM,17AUG2015,26JUN2015,93%,88%,130.00,4.00,33.8509900,-77.986363,25L,N,99,33.8509900,-77.986363,,,,25L,,,,,,,CC008109,"RRE129, RRE130, TTS979, TTS980, TTS935",,
51,Y,Cc,47090F520F,E,TTL475,E,TTL562,E,100,98,98,93,91,68,Y,54,,1,95,1,2,0,1,"Lee, 3rd nest of the season! (BHI #8, BHI #35), pit tag: right side",12:45:00 AM,20AUG2015,27JUN2015,97%,95%,11.00,20.00,33.8501120,-77.960007,42S,N,98,33.8501120,-77.960007,,,,42S,,,,,,,CC004967,TTL571,,
52,Y,Cc,982000167827553,E,TTL486,E,TTL468,E,95,94,92,90.5,90,70,Y,48,,1,93,3,22,0,10,"2nd nest of the season! (BHI #33), extensive algae growth on carapace - very hairy!, Temperature logger #58",9:40:00 PM,15AUG2015,28JUN2015,87%,66%,2.50,50.00,33.8516190,-77.960111,42L,N,107,33.8516190,-77.960111,,,,42L,,,,,,,CC000598,,,
53,Y,Cc,42323E6349,E,TTL497,E,,E,112.5,111,100,102,101,84,Y,58,,1,60,64,0,0,2,"Gam Gam3rd nest of the season! (BHI #14, BHI #36), RFF tag: RRZ57",12:45:00 AM,25AUG2015,28JUN2015,47%,47%,2.00,23.00,33.8482400,-77.960000,42R,N,127,33.8482400,-77.960000,,,,42R,,,,,,,CC003293,,,
54,Y,Cc,4C1B426A50,E,TTL466,A,UUT646,E,96,93,89,85,88,67,Y,55,,1,86,4,1,0,1,nested on Masonboro twice,3:05:00 AM,22AUG2015,28JUN2015,93%,92%,5.00,14.00,33.8496370,-77.959848,42R,N,92,33.8496370,-77.959848,,,,42R,,,,,,,CC006405,,,
55,Y,Cc,4413160215,E,XXM637,E,TTL496,E,117,116,103,,,76,Y,54,,1,105,13,8,0,2,"THOMASINA, huge gash on right side of shell…presumably new, very deep, length of half the shell width",9:15:00 PM,22AUG2015,29JUN2015,87%,80%,1.00,13.00,33.8464600,-77.971140,34R,N,121,33.8464600,-77.971140,,,,34R,,,,,,,CC003328,,,
56,Y,Cc,43357F370E,E,TTL476,E,TTS985,E,99,98,94,,,,Y,54,,1,100,4,0,0,0,,3:14:00 AM,22AUG2015,29JUN2015,95%,95%,0.00,12.00,33.8467590,-77.972012,35R,N,105,33.8467590,-77.972012,,,,35R,,,,,,,CC008124,"RRE158, RRE165, RRE160, TTS992, TTS985",,
57,Y,Cc,4B1C7E5236,E,UUT832,E,UUT772,E,,,,,,,Y,53,,1,96,2,0,0,0,"Shelley, 3rd nest of the season! (BHI #13, BHI #39), bite out of back right flipper",12:45:00 AM,22AUG2015,30JUN2015,97%,97%,11.00,177.00,33.8491580,-77.959971,42R,N,99,33.8491580,-77.959971,,,,42R,,,,,,,CC000604,"TTL570, TTL560, UUT790, UUT772",,
58,Y,Cc,4253323E24,E,UUT769,E,TTL451,E,101,101,83.5,92,92,73.5,Y,53,116,1,113,3,0,0,1,"Thumper, 2nd nest of season! (BHI #9)",3:44:00 AM,22AUG2015,30JUN2015,96%,96%,116.00,0.00,33.8459770,-77.970075,35R,Y,118,33.8459770,-77.966280,33.8459770,-77.970075,35R,36L,,,,,,,CC004559,"RRE293, RRE208, RRE181, TTS936, TTS937, UUT769, UUT719, TTL451, 4C1B35520E",,
59,Y,Cc,425553341F,E,UUT826,A,TTL498,A,108,105,103,100,96,74,Y,49,,1,,,31,,,"Wanda/Calypso, 2nd nest of the season! (BHI #26), turtle that was caught in construction zone, Numbers from excavation lost",1:00:00 AM,19AUG2015,01JUL2015,,,0.00,15.00,33.8445960,-77.967050,36L,N,,33.8445960,-77.967050,,,,36L,,,,,,,CC004971,"UUT738, RRE279, UUT706, UUT708, RRE277, 4C1B6C496F, 466966674",,
60,Y,Cc,982000167829793,E,TTL500,E,TTL491,A,98,97,84,86,85,71,Y,55,,1,112,4,0,0,1,"Violet, 2nd nest of the season! (BHI #15), nested fast, LFF almost torn out, Nested on FF twice",1:16:00 AM,26AUG2015,02JUL2015,95%,95%,12.40,6.60,33.8458030,-77.959740,39L,N,118,33.8458030,-77.959740,,,,39L,,,,,,,CC008114,,,
61,Y,Cc,"4669543864, 4A6C0B471FC",E,TTS982,E,UUT623,E,101.5,104,98,,,,Y,55,,1,117,8,1,0,1,Persephone/Georgina,9:45:00 PM,27AUG2015,03JUL2015,92%,91%,,,33.8536000,-77.993300,20L,N,127,33.8536000,-77.993300,,,,20L,,,,,,,CC004965,,,
62,Y,Cc,470875684E,E,TTL495,E,UUT689,E,104,102,95,98,96,67,Y,54,,1,104,4,3,0,3,"Mary jane, 2nd nest of the season! (BHI #17)",12:15:00 AM,28AUG2015,05JUL2015,93%,90%,5.00,4.50,33.8528470,-77.960062,42L,N,112,33.8528470,-77.960062,,,,42L,,,,,,,CC003291,"SSE844, SSE872, RRE120, RRZ544, RRZ545, UUT699, UUT689, 470875684E",,
63,N,Cc,,E,,,,,,,,,,,N,48,140,1,126,10,14,0,1,,2:30:00 AM,22AUG2015,05JUL2015,91%,81%,33.40,3.80,33.8458100,-77.969570,35R,Y,138,33.8458100,-77.960070,33.8458100,-77.969570,35R,,,,,,,,CC003448,,,
64,Y,Cc,42555D1E52,E,TTL463,E,TTL408,E,105,103,94,,,,Y,48,114,1,112,2,20,0,0,"HEIDI, 2nd nest of the season (BHI #45)",10:00:00 PM,23AUG2015,06JUL2015,97%,80%,0.00,8.00,33.8464500,-77.971290,34R,Y,115,33.8464500,-77.965240,33.8464500,-77.971290,34R,36L,,,,,14.00,1.50,CC003289,,,
65,Y,Cc,470D4D1402,E,"UUT616, UUT782",E,,E,114,111,103,,102,80,Y,49,,1,138,2,0,3,0,"BILLIE, 2nd nest of the season (BHI #10), nested on top of the dune, RFF tag: 69",11:00:00 PM,25AUG2015,07JUL2015,98%,96%,,,33.8460700,-77.970740,34L,N,141,33.8460700,-77.970740,,,,34L,,,,,,,CC000600,"RRE147, RRE148, TTS972, TTL563, TTL520, UUT616, UUT669, UUT782, 43337B7447, 470D4D1402, 470D277210",,
66,Y,Cc,982000167829921,A,TTL453,A,UUT675,A,99,96,103,94,92,79,Y,54,,1,157,2,1,0,2,"Had chunk out of shell on back, gash on shell looks like a boat strike with open sore, New turtle, nested on topsail 5 times this summer",1:30:00 PM,30AUG2015,07JUL2015,97%,96%,,,33.8509880,-77.986292,25L,N,162,33.8509880,-77.986292,,,,25L,,,,,,,CC003254,,,
67,Y,Cc,982000167829666,A,UUT836,A,UUT838,A,97,94,92,,,,Y,49,96,1,91,3,10,0,3,"Right flipper tag didn’t go all the way through, New turtle",10:40:00 PM,26AUG2015,08JUL2015,93%,83%,172.00,3.00,33.8598950,-78.005615,13R,Y,98,33.8598950,-78.009950,33.8598950,-78.005615,13R,11,,,,,29.00,77.00,CC005847,,,
68,Y,Cc,4236293973,E,,E,UUT666,A,104,102,92,97,95,73,Y,55,,1,101,4,0,0,0,"SHELLBY, 2 flipper tag scars on right flipper, scales 2&3, LFF tag: TS935",10:05:00 PM,02SEP2015,09JUL2015,95%,95%,1.00,3.00,33.8445560,-77.907300,36L,N,106,33.8445560,-77.907300,,,,36L,,,,,,,CC008109,,,
69,Y,Cc,42554C595E,E,UUT837,A,UUT828,A,101,98,88,93,90,69,Y,48,125,1,121,1,43,0,3,"SUMNER, 2nd nest of the season (BHI #27), Nested on the point and took forever to get back in the water",12:00:00 AM,26AUG2015,09JUL2015,96%,62%,,,33.8475010,-77.960037,42R,Y,126,33.8475010,-77.958490,33.8475010,-77.960037,42R,35L,,,,,,0.00,CC004972,,,
70,Y,Cc,47090F520F,E,TTL475,E,TTL562,E,97.5,101,92,,,,Y,58,,1,98,5,0,0,0,"Lee, 4th nest of the season! (BHI #8, BHI #35, BHI #51), pit tag: right side",11:15:00 PM,06SEP2015,10JUL2015,94%,94%,47.00,17.00,33.8452300,-77.959660,39S,N,104,33.8452300,-77.959660,,,,39S,,,,,,,CC004967,,,
71,Y,Cc,,,UUT842,A,UUT844,A,104,101,95,95,93,75,Y,60,,1,113,12,6,0,6,"New turtle, couldn’t get PIT tag in - skin too tough and she kept flinching; chunk out of left side of shell missing, Also nested on FF",2:30:00 AM,08SEP2015,10JUL2015,86%,81%,,,33.8600200,-77.959640,42L,N,132,33.8600200,-77.959640,,,,42L,,,,,,,CC003297,,,
72,N,,,,,,,,,,,,,,N,,90,3,0,87,0,0,0,"Nest found by construction crew 7/10 at 2:30pm, relocated as many eggs as we could find, Nested on Kure Beach and FF",,,,0%,0%,,,33.8598500,-78.005560,13R,Y,90,33.8598500,-78.009720,33.8598500,-78.005560,13R,,,,,,,,CC008111,,,
73,Y,Cc,982000167827553,E,TTL486,E,TTL468,E,97.5,97,91.5,,,,Y,54,,1,109,1,0,0,0,"3rd nest of the season! (BHI #33, BHI #52)",1:19:00 AM,03SEP2015,11JUL2015,98%,98%,-2.00,13.00,33.8442740,-77.966565,36L,N,111,33.8442740,-77.966565,,,,36L,,,,,,,CC000598,,,
74,Y,Cc,43357F370E,E,,,,,,,,,,,N,54,,1,113,3,0,1,1,"Notch/chunk missing from carapace over left rear flipper, Saw her as she was leaving",2:34:00 AM,03SEP2015,11JUL2015,96%,95%,,,33.8460400,-77.970210,35R,N,118,33.8460400,-77.970210,,,,35R,,,,,,,CC008112,,,
75,Y,Cc,42323E6349,E,TTL497,E,RRZ576,E,111,109,102,103,101,83,Y,55,,1,77,19,21,0,2,"Gam Gam, 4th nest of the season! (BHI #14, BHI #36, BHI #53)",12:30:00 AM,06SEP2015,13JUL2015,78%,57%,4.00,20.00,33.8481900,-77.959970,39L,N,99,33.8481900,-77.959970,,,,39L,,,,,,,CC003293,,,
76,Y,Cc,982000167802579,A,UUT845,A,TTL494,A,100,99,90,92,91,72,Y,51,,1,108,8,0,4,0,,3:10:00 AM,02SEP2015,13JUL2015,92%,89%,,,33.8451200,-77.968270,36R,N,117,33.8451200,-77.968270,,,,36R,,,,,,,CC008248,,,
77,Y,Cc,4253323E24,E,TTS963,E,,E,,,,,,,,49,103,1,96,5,5,0,0,"Thumper, 3rd nest of the season! (BHI #9, BHI #58), RFF tag: TTL45",11:20:00 PM,01SEP2015,14JUL2015,94%,89%,68.00,2.00,33.8500370,-77.982635,28R,Y,102,33.8500370,-77.982670,33.8500370,-77.982635,28R,28R,,,,,17.00,53.00,CC004559,,,
78,Y,Cc,982000167777721,A,UUT848,A,UUT854,A,107,104,95,,,,Y,57,,1,115,10,0,0,0,"Diamond, New turtle, parallel scar marks on right side of carapace, Temp logger #34",11:00:00 PM,10SEP2015,15JUL2015,91%,91%,0.00,,33.8630740,-77.959181,42L,N,126,33.8630740,-77.959181,,,,42L,,,,,,,CC008249,,,
79,Y,Cc,4A6C0B471FC,E,TTS982,E,UUT623,E,103,102,97,,,,Y,57,121,1,98,12,3,0,1,Persephone/Georgina,3:50:00 PM,10SEP2015,15JUL2015,88%,85%,0.00,0.00,33.8459300,-77.970060,35R,Y,112,33.8459300,-77.963350,33.8459300,-77.970060,35R,36L,,,,,1.50,1.00,CC004965,,,
80,N,Cc,,,,,,,,,,,,,N,56,,1,95,9,0,2,1,,1:50:00 AM,10SEP2015,16JUL2015,90%,88%,5.70,23.60,33.8486800,-77.959870,42R,N,106,33.8486800,-77.959870,,,,42R,,,,,,,CC009002,,,
81,Y,Cc,42555D1E52,E,TTL463,E,TTL408,E,103,102,95,93.5,93,72,Y,72,,1,86,12,0,0,0,"HEIDI, 3rd nest of the season (BHI#45, BHI #64); macro algae all over shell",12:16:00 AM,,19JUL2015,87%,87%,,,33.8453770,-77.959637,39L,N,99,33.8453770,-77.959637,,,,39L,,,,,,,CC003289,,,
82,Y,Cc,470D277210,E,UUT782,E,UUT689,E,113,110,99,106,104,82,Y,59,,1,146,9,0,0,4,"BILLIE, 3rd nest of season (BHI #10, BHI #65)",11:02:00 PM,17SEP2015,20JUL2015,91%,91%,6.00,25.00,33.8496130,-77.959963,42R,N,160,33.8496130,-77.959963,,,,42R,,,,,,,CC000600,,,
83,N,Cc,,,,,,,,,,,,,N,71,,1,84,12,0,0,0,Nested on Cape Lookout,12:20:00 PM,,20JUL2015,87%,87%,2.00,3.00,33.8595830,-77.959739,42L,N,97,33.8595830,-77.959739,,,,42L,,,,,,,CC008109,,,
84,N,Cc,,E,,,,,,,,,,,N,59,,1,75,7,0,1,0,Shelby,1:50:00 AM,17SEP2015,20JUL2015,90%,89%,1.00,20.50,33.8487990,-77.977439,31L,N,83,33.8487990,-77.977439,,,,31L,,,,,,,CC008109,,,
85,N,Cc,,E,,,,,,,,,,,N,57,,1,92,3,5,0,0,Lee,3:30:00 AM,16SEP2015,21JUL2015,96%,91%,9.00,30.00,33.8458200,-77.959900,39L,N,96,33.8458200,-77.959900,,,,39L,,,,,,,CC004967,,,
86,Y,Cc,42554C595E,E,TTL483,A,UUT847,A,99,97,89,92,90,69,Y,70,,1,1,119,0,1,0,"SUMNER, 3rd nest of season (BHI #27, #69)",11:20:00 PM,,22JUL2015,1%,0%,23.00,11.00,33.8445730,-77.959417,39R,N,121,33.8445730,-77.959417,,,,39R,,,,,,,CC004972,,,
87,N,Cc,,,,,,,,,,,,,N,50,89,1,83,4,3,0,3,Nested on Cedar Island,2:07:00 AM,10SEP2015,22JUL2015,91%,88%,6.00,1.00,33.8476700,-77.974210,32L,Y,91,33.8476700,-77.974240,33.8476700,-77.974210,32L,32L,,,,,4.50,0.50,CC008396,,,
88,N,Cc,,E,,,,,,,,,,,N,49,144,1,131,7,12,0,5,"tracks led to a potential nest, but it was an abandoned hole w/ huge root",3:45:00 AM,09SEP2015,22JUL2015,91%,83%,-1.00,3.00,33.8455800,-77.969150,35L,Y,144,33.8455800,-77.960850,33.8455800,-77.969150,35L,36L,,,,,,,CC003448,,,
89,Y,Cc,43357F370E,E,TTL493,A,TTS985,E,98,98,91,,,,Y,54,96,1,88,3,5,0,0,,4:15:00 AM,15SEP2015,23JUL2015,96%,90%,6.50,2.00,33.8445800,-77.967070,36L,Y,92,33.8445800,-77.967060,33.8445800,-77.967070,36L,36L,,,,,,,CC008112,,,
90,Y,Cc,982000167826518,A,UUT851,A,UUT831,A,99,99,92,,,,Y,59,110,1,100,13,0,1,1,"Nested first in Cape Lookout, then FF, then here",10:40:00 PM,,27JUL2015,87%,86%,0.00,0.00,33.8456350,-77.969139,35L,Y,115,33.8456350,-77.963950,33.8456350,-77.969139,35L,36L,,,,,29.40,1.00,CC008402,,,
91,Y,Cc,982000167777097,A,UUT853,A,UUT850,A,92,90,86,87,85,66,Y,78,,1,0,86,0,0,0,,3:52:00 AM,,28JUL2015,0%,0%,2.00,0.00,33.8593160,-77.959824,42L,N,87,33.8593160,-77.959824,,,,42L,,,,,,,,,,
92,Y,Cc,42555D1E52,E,TTL463,E,,E,107,105,97,97,97,75,Y,57,86,1,81,6,0,0,0,"HEIDI, 4th nest of the season (BHI #45, BHI #64, BHI #81), lots of coral on shell, RFF tag: TTL40",1:11:00 AM,26SEP2015,31JUL2015,92%,92%,0.00,0.00,33.8445850,-77.967212,35S,Y,88,33.8445850,-77.963680,33.8445850,-77.967212,35S,36L,,,,,,,CC003289,,,
93,Y,Cc,982000167829566,A,UUT840,A,UUT843,A,102.5,100,93,90,89,70,Y,55,87,1,79,1,0,2,2,"Coral, Lots of coral/kelp/algae growing on her, like mini afro of animals everywhere",1:13:00 AM,25SEP2015,01AUG2015,95%,93%,-1.00,2.00,33.8457760,-77.969533,35R,Y,83,33.8457760,-77.962900,33.8457760,-77.969533,35R,36L,,,,,5.00,2.00,CC009002,,,
94,Y,Cc,42554C595E,E,UUT861,A,UUT847,E,99.5,98,90,91,90,69,Y,79,,1,0,126,0,0,0,"SUMNER, 4th nest of season (BHI #27, #69, #86)",10:02:00 PM,,04AUG2015,0%,0%,29.00,22.00,33.8445380,-77.959423,39R,N,127,33.8445380,-77.959423,,,,39R,,,,,,,CC004972,,,
95,N,Cc,,,,,,,,,,,,,N,79,67,1,0,66,0,0,0,Nest discovered on morning patrol,8:10:00 AM,,17AUG2015,0%,0%,,,33.8455200,-77.959700,39L,Y,67,33.8455200,-77.959520,33.8455200,-77.959700,39L,39L,,,,,,,CC008110,,,
96,N,Cc,,,,,,,,,,,,,N,,95,1,0,96,0,0,0,Nest discovered on morning patrol,7:04:00 AM,,22AUG2015,0%,0%,,,33.8442700,-77.966560,36L,Y,97,33.8442700,-77.964550,33.8442700,-77.966560,36L,36L,,,,,,,CC008351,,,
1,N,Cc,,,,,,,,,,,,,,69,,1,124,4,1,0,1,"(Olsen), Two eggs found near scarp far from egg chamber; small paw prints found all around and a small hole had been dug but did not hit the egg chamber",6:48:00 AM,19JUL2016,11MAY2016,95%,95%,,,33.8553810,-77.997645,18R,N,130,33.8553810,-77.997645,,,,18R,,,,,,,,,,
2,N,Cc,,,,,,,,,,,,,,65,,1,92,27,1,0,0,"from DNA - 470305577B, nested 4 times on FF after this nest",6:35:00 AM,19JUL2016,15MAY2016,77%,76%,5.40,33.40,33.8584400,-78.003270,13L,N,120,33.8584400,-78.003270,,,,13L,,,,,,,,,,
3,N,Cc,,,,,,,,,,,,,,67,,1,115,4,11,0,0,"from DNA - 4A657E4838, 4707673B10",7:22:00 AM,24JUL2016,18MAY2016,96%,87%,0.00,,33.8630800,-77.959370,42L,N,120,33.8630800,-77.959370,,,,42L,,,,,,,,,,
4,N,Cc,,,,,,,,,,,,,,63,47,2,36,13,1,3,0,,6:45:00 AM,24JUL2016,22MAY2016,71%,63%,,,33.8631500,-78.008580,11L,Y,51,33.8631500,-78.008650,33.8631500,-78.008580,11L,11L,,,,,,,,,,
5,Y,Cc,4413160215,E,,E,UUT870,A,114.7,114,100.5,,,78.2,Y,58,145,1,4,137,1,0,0,"Thomasina, LFF tag: XXM6",1:48:00 AM,22JUL2016,25MAY2016,3%,2%,,,33.8636600,-78.009030,11L,Y,142,33.8636600,-77.959000,33.8636600,-78.009030,11L,11L,,,,,,,,,,
6,Y,Cc,982000167825417,A,UUT881,A,UUT885,A,,,,94.5,92,69.2,Y,59,,1,128,5,0,1,0,,1:46:00 AM,24JUL2016,26MAY2016,96%,95%,7.57,19.80,33.8508800,-77.960010,42L,N,134,33.8508800,-77.960010,,,,42L,,,,,,,,,,
7,Y,Cc,47096B045C,E,UUT869,A,UUT621,E,106,105,101.2,99.7,97,74.4,Y,62,,5,91,41,0,0,1,Fancy Nancy,1:26:00 AM,28JUL2016,27MAY2016,66%,66%,,,33.8501600,-77.959900,42L,N,138,33.8501600,-77.959900,,,,42L,,,,,,,,,,
8,Y,Cc,982000167796943,A,UUT856,A,,,96.5,96,89.5,88.3,87,71,,57,103,1,42,60,0,0,0,(Bailey),10:30:00 PM,25JUL2016,29MAY2016,41%,41%,,,33.8524300,-77.960120,42L,Y,103,33.8524300,-77.960120,33.8524300,-77.960120,42L,42L,,,,,,,,,,
9,Y,Cc,4251472C1B,E,,,,,,,,,,,,59,,0,123,4,1,1,0,(Olsen),2:30:00 AM,27JUL2016,29MAY2016,97%,95%,,,33.8456200,-77.969430,35R,N,127,33.8456200,-77.969430,,,,35R,,,,,,,,,,
